Unnamed: 0,neg,neu,pos,compound,comp_score
scbd citayam fashion week httpstcouxxjkqac,0.0,1.0,0.0,0.0,neu
scbd alias sudirman citayam bojonggede depok citayam fashion week viral coba kesana ni w,0.0,1.0,0.0,0.0,neu
uaf gimana tanggap ttg citayem fashion week scbd jakarta,0.0,1.0,0.0,0.0,neu
citayam fashion week bubar jelang malam remaja scbd tinggal cerita manis celebritiesdotid infocelebterkini httpstcofamvo,0.0,1.0,0.0,0.0,neu
berita httpstcoqblwvzxl fenomena citayam fashion week anakanak scbd kawasan dukuh tular daerah malioboro yogyakarta emas acara kenal busana tradisional tokohtokoh wayang jawa liputansctv httpstcoduidjrq,0.0,1.0,0.0,0.0,neu
rt startwith h fenomena scbd amp citayam fashion week keren nikmat organik but this katro,0.0,1.0,0.0,0.0,neu
lokasi citayam fashion week ganti simak daftar tempat citayem citayemfashionweek citayam citayamfashionweek sudirman scbd dukuhatas httpstcougzlpbsmc,0.0,1.0,0.0,0.0,neu
citayem fashion week aja scbd emang udah macet tambah cfw macet anjir kayakk macet tuh bener bener macet gi,0.0,1.0,0.0,0.0,neu
serbaserbi citayam fashion week tampak deadpool kak seto belah httpstconvkadgloq scbd cfwij citayamfashionweek prmn pikiranrakyatmedianetwork potensilokalgonasional kolaborasimediapreneurnusantara pikiranrakyat,0.0,1.0,0.0,0.0,neu
siang situasi sudirman citayam bojong gede depok panas info kak seto citayam fashion week ambil alih hak nya ole baim paula aksi balas warga scbd httpstcogocqdsggri,0.0,0.896,0.104,0.4404,pos
tanggap fenomena citayam fashion week masyarakat sosial media heboh fenomena citayam fashion week cfw kawasan scbd dukuh jakarta pusat httpstconigzyva,0.0,1.0,0.0,0.0,neu
case handphone httpstcoewbsjwpru citayam fashion week sma banyuwangi nik zefanya tawar kak seto serakah panas baim ancol scbd koda jipang besok senin sowom phase httpstcobhdyqzueit,0.0,1.0,0.0,0.0,neu
case handphone httpstcoybzpexpu citayam fashion week sma banyuwangi nik zefanya tawar kak seto serakah panas baim ancol scbd koda jipang besok senin sowom phase httpstcoyjamwzdoo,0.0,1.0,0.0,0.0,neu
case handphone httpstcobgkmnmfi citayam fashion week sma banyuwangi nik zefanya tawar kak seto serakah panas baim ancol scbd koda jipang besok senin sowom phase httpstcoilpxdbiybx,0.0,1.0,0.0,0.0,neu
gelar citayam fashion week gelar remaja scbd sudirman citayam bojong gede depok undan pro kontra httpstcoswtlszx,0.0,1.0,0.0,0.0,neu
case handphone httpstcohwrvcpcbb citayam fashion week sma banyuwangi nik zefanya tawar kak seto serakah panas baim ancol scbd koda jipang besok senin sowom phase httpstcohzqtfrxt,0.0,1.0,0.0,0.0,neu
case handphone httpstcohwrvcpcbb httpstcobgkmnmfi httpstcoybzpexpu httpstcoewbsjwpru citayam fashion week sma banyuwangi nik zefanya tawar kak seto serakah panas baim ancol scbd koda jipang besok senin sowom phase httpstcosmwwatemr,0.0,1.0,0.0,0.0,neu
aunrrahman anjir gara citayam fashion week daerah gua scbd sukabumicibadak dilakuinnya zebra cross mana kota cibadak kota nya macet parah mobil belok aja macet tolong kalo ikut liat situasi woy,0.0,1.0,0.0,0.0,neu
wagub dki citayam fashion week ganggu bahaya kabardpr news scbd citayamfashionweek lgbt fitnah anak lindung gfriend sambut janji allah newsupdate dki jakarta fashionweek httpstcoibeoqbhzy,0.0,1.0,0.0,0.0,neu
milikumat pin jimat pesugihanklaim warga scbd siap team acara adakan lawan ulah busuk tiger entertaimentcitayam fashion week milik umat euiii lawan httpstcomarbtmeo,0.0,1.0,0.0,0.0,neu
nama citayam fashion week scbd naikkin anak citayam daftarin merk baim paula,0.0,1.0,0.0,0.0,neu
rt ukanibrahim assalamualaikum gub aniesbaswedan dkijakarta satpolpp dki mohon ada bersih kawasan scbd cfw sudirma,0.0,1.0,0.0,0.0,neu
txtdrjkt kalah nge hit scbd citayam fashion week,0.0,1.0,0.0,0.0,neu
koq yg wawancara kepala desa citayam trus ngajak citayam fashion week scbd,0.0,1.0,0.0,0.0,neu
wakil gubernur dki jakarta ahmad riza patria giat pemuda anakanak kawasan scbd konten citayem fashion week bahaya orang citayemfashionweek arizapatria httpstcotknwdfboz,0.0,1.0,0.0,0.0,neu
kak seto kak kresno jenita janet citayem fashion week scbd httpstconlmplqhyeq,0.0,1.0,0.0,0.0,neu
kenal sudirman central business district scbd area kantor gedunggedung megah diri kokoh kenal scbd lokasi citayam fashion week viral httpstcodvpdlghk,0.0,1.0,0.0,0.0,neu
citayem fashion week scbd httpstcoqiiyxy,0.0,1.0,0.0,0.0,neu
besok bubur barbar andil scbd fashion week httpstcozjykiofzrd,0.0,1.0,0.0,0.0,neu
perintah temu solusi scbd citayamfashionweek httpstcocpcmaripy,0.0,1.0,0.0,0.0,neu
rt tvonenews presiden jokowi angkat bicara fenomena remajaremaja busana nyentrik kumpul stasiun mrt dukuh at,0.0,1.0,0.0,0.0,neu
presiden jokowi angkat bicara fenomena remajaremaja busana nyentrik kumpul stasiun mrt dukuh jakarta juluk remaja scbd simak berita lengkap httpstcopskhfrib newsone cariberitaditvone jokowi citayamfashionweek httpstcowidlxxg,0.0,1.0,0.0,0.0,neu
santorinissun daftar pdki aktifitas scbd dg kemas citayam fashion week eks skrg tinggal atur kawasan ajang ngumpul sabtuminggu lebih mrk ajak diskusi ttg fashion periodik,0.0,1.0,0.0,0.0,neu
ngeliat heboh anak scbd pikir gimana ya kalo konten citayam fashion week haradukuh kena royalti buat istilah diksi tuh mantep banget sungguh kaya intelektual eh tl ginian surem httpstcorjdwsmsfxj,0.0,1.0,0.0,0.0,neu
kalo gua jdi maba gue blg org bogor depok aja klo ngaku org citayam diisuruh fashion week scbd,0.0,1.0,0.0,0.0,neu
gue scbd fashion week ngeselin karna yg dominasi udh artis,0.0,1.0,0.0,0.0,neu
kirim shopeepaythr ambil httpstcodlyyxvja tag citayam fashion week nik vini bonge jeje sudirman scbd sudirman bekas depok kota artis pansos nongkrong jalan libur gaya hits seru makan bogor tangerang jaksel jakbar jaktim jakpus httpstcoackphbncb,0.0,1.0,0.0,0.0,neu
virus cbd makan korban emak emak karawang ikut emak emak abis senam pagi minggu juli cfd galuh mas eks scbd fashion week nya karawang jawa barat seru banget sih emak lu bang httpstcomqclutdwz,0.0,1.0,0.0,0.0,neu
fashion week week bareng selingkuh shaofficialmerch scbd sudirman south jakarta httpstcongiyckxin,0.0,1.0,0.0,0.0,neu
citayam fashion week scbd aja ganggu arus lintas ya,0.0,1.0,0.0,0.0,neu
asumsico tolak beliau cetus ide citayam fashion week scbd,0.0,1.0,0.0,0.0,neu
wagub dki jakarta ahmad riza patria timbang swab test massal dampak kerumun remaja scbd gelar citayam fashion week kawasan stasiun mrt dukuh httpstcodeiyxbmqs,0.0,1.0,0.0,0.0,neu
presiden jokowi widodo tanggap citayam fashion week kreativitas anak muda dukung langgar atur merahputihcom jokowi scbd citayamfashionweek dukuhatas httpstcoxwaywajv,0.0,1.0,0.0,0.0,neu
asumsico halo dkijakarta aniesbaswedan tolong brand citayam fashion week cabut cicrcle kapitalis biadab tau nya fenomena scbd ide kreatif anak anak muda jakarta jadi hak kekayaaan pribadi,0.0,0.9,0.1,0.4404,pos
scbd citayem fashion week ajang kaum lgbt sana yg lgbt emang edukasi momen yg pas sampe salah semya yg sana pake baju aneh aneh lgbt,0.0,1.0,0.0,0.0,neu
laku temen kampusdoi anak madura gue ya allahhh yg bahas gajauh dri scbd citayem fashion week jeje bonge httpstcordykfgygvd,0.0,1.0,0.0,0.0,neu
pemprov dki jakarta rencana pindah citayam fashion week kawasan scbd lokasi httpstcobfwvknjxyw,0.0,1.0,0.0,0.0,neu
gak salty sih asli yg dtg lokasi citayam fashion week scbd tolong utk gak dompleng intervensi seru anak kesana ngonten ken main liatin gemerlap kota jakarta transportasi publik yg bagus,0.0,1.0,0.0,0.0,neu
perhati gw pas era caelah era bonge kurma roy jeje dkk scbd tetiba ale yg notabene model freelance jalan zebra cross pan rame citayam fashion week httpstcoujpscisdtk,0.0,0.922,0.078,0.296,pos
pria kemayu yg isebenarnya happening sdh yg tau scbd jadi konten pansos gabener dki isu lgbt redam buka selesai bahan konten kasihan httpstcommkauwai,0.0,1.0,0.0,0.0,neu
alunalun cilacap fashion week acfw car free day cfd alunalun cilacap minggu juli jam wib alunaluncilacapfashionweek acfw scbd scbdsudirman scbd jakarta scbd jakarta scbdfashionweek scbdlyfe scbdviral scbdictionary scbdancecompany acfw httpstcorurvmggck,0.0,0.898,0.102,0.5106,pos
aniesbaswedan streetstyle ala fashion citayam bilang eksentrik citayamfashion show httpstcohmnmjtotyi,0.0,1.0,0.0,0.0,neu
kawan tambang pakai outfit gratis gin fashion week scbd engga sih httpstcowyayrgigf,0.0,0.902,0.098,0.0516,neu
introvert spt ku pusing kek kalo citayem fashion week scbd hahhahaha httpstconctzugxos,0.0,1.0,0.0,0.0,neu
fenomena scbd amp citayam fashion week keren nikmat organik but this katro httpstcoxmjonhdi,0.0,1.0,0.0,0.0,neu
undulh fashion week scbd bukti gaya moral akhlak miris,0.0,1.0,0.0,0.0,neu
presiden jokowi dukung penuh citayam fashion week scbd httpstcoeizjfrvd,0.0,1.0,0.0,0.0,neu
ikut fashion week scbd tpi outfitnya gamis doang,0.0,1.0,0.0,0.0,neu
scbd fashion week buka mata telinga buat bijak bupatiwali kotagubernur presiden perhati sedia fasilitas sosial sebanyaknyabukan mall hutan kota tanah lapang,0.0,1.0,0.0,0.0,neu
wakil gubernur dki jakarta pikir opsi cari lokasi selenggara aga busana jalan citayam fashion week dukuh httpstcomkewvpau,0.0,1.0,0.0,0.0,neu
alunalun cilacap fashion week acfw car free day cfd alunalun cilacap minggu juli jam wib alunaluncilacapfashionweek acfw scbd scbdsudirman scbd jakarta scbd jakarta scbdfashionweek scbdlyfe scbdviral scbdictionary scbdancecompany httpstcolsnkoescm,0.0,0.895,0.105,0.5106,pos
wagub dki wacana alternatif fashion week anak scbd lokasi httpstcopkxaoxmdbm,0.0,1.0,0.0,0.0,neu
puncak fashion week macet nya pindah scbd puncak bogor rindualam bogorroadbike bogorcycling bogorbersepeda httpstcortujuqucbl,0.0,1.0,0.0,0.0,neu
rt detikcom jual kopi keliling kenal starling toriman ngaku hari uang rp ribu ramai,0.0,1.0,0.0,0.0,neu
ganggu tertib wagub dki jakarta ahmad riza patria timbang pindah lokasi giat citayam fashion week remaja sudirman citayam bogor depok scbd kawasan stasiun mrt dukuh jakarta pusat httpstcohkfecpbo,0.0,1.0,0.0,0.0,neu
citayem fashion week gk seru kalo org duit ikut anjirudah bagus main daerah senopati ikut scbd,0.0,1.0,0.0,0.0,neu
presiden joko widodo dukung penuh citayam fashion week scbdjokowi jokowidodo scbd citayamfashionweek fashion trending opsimediatv httpstcogkudasoz,0.0,1.0,0.0,0.0,neu
wakil gubernur dki jakarta ahmad riza patria timbang pindah lokasi giat citayam fashion week remaja sudirman citayam bogor depok scbd kawasan stasiun mrt dukuh jakarta pusat httpstcouuzjgmvxgn,0.0,1.0,0.0,0.0,neu
pasukin citayem fashion week nih komedian putarkomedi playslots riplion percumalaporpolisi sange aaaaaaaaa darari citayamfasionweek extraordinaryattorneywooep malemjumat barujadian tangkapferdysambo laptopdarishopee mynameisnanon scbd citayemfashionweek httpstcovlxcqfhbys,0.0,1.0,0.0,0.0,neu
alunalun cilacap fashion week acfw car free day cfd alunalun cilacap minggu juli jam wib alunaluncilacapfashionweek acfw scbd scbdsudirman scbd jakarta scbd jakarta scbdfashionweek scbdlyfe scbdviral scbdictionary scbdancecompany httpstcorfrlsd,0.0,0.895,0.105,0.5106,pos
presiden jokowi komentar citayam fashion week scbd jakarta httpstcowqdoaautm,0.0,1.0,0.0,0.0,neu
kinoy scbd saing roy jeje slebew citayam fashion week httpstcoadacpttx,0.0,1.0,0.0,0.0,neu
rt pipis kawasan dukuh rame bilang scbd sudirman citayam bojonggede depok trus event cfw citayam,0.0,1.0,0.0,0.0,neu
santorinissun scbd fashion week komiditi yg seksi sisi imo jadi tidak siap mang kuasa utk tata gagap kreativitas samping gagap teknologi akut azis gagap,0.0,1.0,0.0,0.0,neu
liat fenomena scbd fashion week w renung klo orang bangun popularitasreputasi banding bangun karakter pribadi refleksi nya jgn lupa bangun karakter trutama terap karakter tuhan dlm hidup,0.0,1.0,0.0,0.0,neu
abbey road fashion week scbd citayamfashionweek httpstcocblbimbwe,0.0,1.0,0.0,0.0,neu
wooxshik soon scbd fashion week ahaha,0.0,1.0,0.0,0.0,neu
podcast ngomong politik kapital pemuda scbd akhirakhir istilah citayam fashion week viral kalang masyarakat warganet sosial media ada tuai pro kontra orang ganggu httpstcoeuufkyvckg,0.0,1.0,0.0,0.0,neu
kocak tulang lunak arie untung pijat keras tulang buka praktek scbd berlenggaklenggok citayam fashion week abg presto kali ya httpstcoczfqwnkp,0.0,1.0,0.0,0.0,neu
biang macet wagub dki cari alternatif citayam fashion week dukuh citayemfashionweek citayem dukuhatas scbd sudirman citayamfashionweek citayam httpstcoxsgealfml,0.0,1.0,0.0,0.0,neu
scbd jd ajang fashion week kek mending bilang spot utk fashion street deh,0.0,1.0,0.0,0.0,neu
laku remaja stasiun mrt dukuh jakarta timbul sikap pro kontra juluk remaja scbd sudirman citayam bojonggede depok giat kenal citayam fashion week httpstcotqeuejyq httpstcoczxoudhepq,0.0,1.0,0.0,0.0,neu
citayam fashion week kawasan dukuh jakarta pusat jakpus kian trend ikut bocah scbd sudirman citayam bojong depok simak berita lengkap httpstcosszukauy newsone cariberitaditvone httpstcovnddyvns,0.0,1.0,0.0,0.0,neu
berita httpstcoqblwdqjd ratus remaja komunitas sudirman citayam bojong gede depok scbd sabtu malam gelar citayam fashion week sayang giat timbul macet pungli liputansctv httpstcoatjrialfkc,0.0,1.0,0.0,0.0,neu
wakil gubernur dki jakarta ahmad riza patria unjung sekitar lintas sudirmandukuh lokasi citayam fashion week remaja sudirman citayam bojonggede depok scbd lengkap httpstcolzdfgo httpstcoaiiawffcpq,0.0,1.0,0.0,0.0,neu
citayam fashion week scbd tren yg ulang jaman an nama lintas lawa beda gak tulang lunak httpstcopiprnwvk,0.0,1.0,0.0,0.0,neu
udahlah aniesbaswedan acara scbd citayam fashion week udah ga seru lg bubarin kasih khusus jgn jalan raya,0.0,1.0,0.0,0.0,neu
pagi kunjung dukuh jkt scbd citayam fashion week viral bnyk tkh kunjung kawasan anies ridwan kamil wakil presiden ue rombong berkat kreativitas medsos giat remaja dunia harajuku jepang kontes httpstcoaqmysgg,0.0,1.0,0.0,0.0,neu
pagi kunjung scbd citayam fashion week dukuh jakarta yg viral dunia berkat kreativitas media sosial dukuh harajuku jepang yg ramai fashion week remaja jepang httpstcotfiyort,0.0,1.0,0.0,0.0,neu
scbd sudirman central busines district scbd sekitar citayam bogor depok citayam fashion week seru kalo benerbener anak scbd citayam scbd sudirman norak latah kebelet viral ranah udah apple to apple budget,0.0,1.0,0.0,0.0,neu
pagi dukuh jakarta scbd citayam fashion week yg viral kali tdk dominasi remaja dgn pakai nyentrik ikut ibuibu yg tampil boleh lenggaklenggok tdk tinggal httpstcomydzxfeq,0.0,1.0,0.0,0.0,neu
kawasan sudirman scbd lekat dgn image eksekutif muda patah dgn fenomena citayam fashion week skrg pindah pik yg image nya konglomerat patah lg,0.0,1.0,0.0,0.0,neu
podcast ngomong politik kapital pemuda scbd akhir istilah citayam fashion week viral kalang masyarakat warganet sosial media ada tuai pro kontra orang yg ganggu fenomena httpstcoocipriqh,0.0,1.0,0.0,0.0,neu
rt leehl hi scbdfw good morning rate outfitku scbd fashion week httpstcosjutmiceya,0.0,0.791,0.209,0.4404,pos
pro kontra scbd fashion week bgt ya httpstcoticjobok,0.0,1.0,0.0,0.0,neu
masyarakat dki jakarta aku risih fenomena remaja sudirman citayam bojonggede depok scbd aktivitas citayam fashion week kawasan dukuh jakarta pusat dkijakarta nongkrong scbd updatebali httpstcowvbzdhhgd httpstcoebhjbmoy,0.0,1.0,0.0,0.0,neu
rt trendusara mas tum agusyudhoyono fashion week ajak sbyudhoyono bareng mas gub aniesbaswedan scbd dapse cc in om,0.0,1.0,0.0,0.0,neu
rt ninosanada mas tum agusyudhoyono fashion week ajak sbyudhoyono bareng mas gub aniesbaswedan scbd scbdfasionweek,0.0,1.0,0.0,0.0,neu
scbdfw good morning rate outfitku scbd fashion week httpstcosjutmiceya,0.0,0.734,0.266,0.4404,pos
rt maman scbd sudirman capres bojonggede depok fashion week httpstcosuoooblm,0.0,1.0,0.0,0.0,neu
wdyt ngegembel scbd liat fashion week httpstcowqqnhdm,0.0,1.0,0.0,0.0,neu
pesan utama jokowi fenomena citayam fashion week remaja scbd jakarta httpstcodczsbdkkj,0.0,1.0,0.0,0.0,neu
besok senin adikadik lupa masuk sekolah yaa httpstcobsficipy,0.0,1.0,0.0,0.0,neu
ayo dng jujur yg citayam fashion week scbd apresiasi menparkeraf dukung yg aktivitas sana giat baca alquran aji apresiasi usir yg menparkeraf detasemen khusus httpstcocvyxwrj,0.0,1.0,0.0,0.0,neu
rt liputandotcom wagub ahmad riza patria prinsip pemprov dki jakarta coba cari solusi baik muda,0.0,1.0,0.0,0.0,neu
sisi gelap citayam fashion week krisis tauladan orang tua negara scbd potensipemudadibajak httpstcovjiumyx,0.0,1.0,0.0,0.0,neu
tren scbd fashion week ya bgt hatersnya yg ngatain norak selera fashion gak kl nyaman make baju ya biarin ekspres,0.0,1.0,0.0,0.0,neu
citayam fashion week bubar jelang malam remaja scbd tinggal cerita manis httpstcozoepicw httpstcozdnrizuel cerita,0.0,1.0,0.0,0.0,neu
remi bonge cs kabar mindahin citayam fashion week pik dlm krn scbd uda padet bgt kayak duta nongkrong cs nih sosialisasi temen ya goodweekend,0.0,1.0,0.0,0.0,neu
bikinin logo yg viral jeje slebew citayem fashion week scbd sisablengg luculucuvideo bangun recehkantwitter logodesign httpstcojbgahtsv,0.0,1.0,0.0,0.0,neu
wagub ahmad riza patria prinsip pemprov dki jakarta coba cari solusi baik mudamudi scbd httpstcovppigpwmev,0.0,1.0,0.0,0.0,neu
txtdaribandung tarik fenomena citayam fashion week orang aja anggap norak jamet yg gak fashion show kawasan sudirman scbd yg lekat image eksekutif muda patah jad lucu,0.0,1.0,0.0,0.0,neu
viral ya ciri khas pakai anak scbdnya kalo influencer sampe artis ikut situ baju brand luxury ya ilang ciri khas si citayem fashion weeknya kalo ikut ya nyesuain ciri khas anak situ httpstcofvjnrhur,0.0,1.0,0.0,0.0,neu
anak scbd citayam fashion week sadar rubah lokasi njop nilai jual objek pajak ubah ubah dlm struktur pemerintahankepolisian tambah personil yg tugas market potensial buru cuan dtwb daerah tuju wisata,0.0,1.0,0.0,0.0,neu
rt antaranews scbd citayem fashion week httpstcoxbulhvq,0.0,1.0,0.0,0.0,neu
aneh nya negeri gubernur perhati scbd fashion week httpstcodafjaiedwd,0.0,1.0,0.0,0.0,neu
dakwah on the street warna citayam fashion week scbd httpstcofrfnkynta,0.0,1.0,0.0,0.0,neu
dakwah on the street warna citayam fashion week scbd httpstcofnmvqmxpe httpstcowbemhthr,0.0,1.0,0.0,0.0,neu
assalamualaikum gub aniesbaswedan dkijakarta satpolpp dki mohon ada bersih kawasan scbd cfw sudirman citayam bojong gede depok citayam fashion week makhluk tulang lunak homo bencong lesbi edar narkoba miras cepat httpstcoaindpfoojg,0.0,1.0,0.0,0.0,neu
rt mediamonitor citayam fashion week bubar jelang malam cerita remaja scbd httpstcoosldohsfg,0.0,1.0,0.0,0.0,neu
citayam fashion week bubar jelang malam cerita remaja scbd httpstcoosldohsfg,0.0,1.0,0.0,0.0,neu
presiden jokowi tanggap fenomena remaja sudirman citayam bojong gede depok scbd kerap gelar ajang citayam fashion week kawasan dukuh sudirman jakarta jokowi presidenjokowi citayamfashionweek scbd sudirman jakarta httpstcoozyrxptt,0.0,1.0,0.0,0.0,neu
achyanf ismailhasannst bang list artis yg fomo scbd fashion week biar kite ni netizen silaturahmi,0.0,1.0,0.0,0.0,neu
rt catchmeupid beb ngerasa nggak semenjak fenomena citayem fashion week mbakmbak scbd tuh udah geser gitu terminolog,0.0,1.0,0.0,0.0,neu
scbd citayam fashion week resah si kaya ikut nyoba eks,0.0,1.0,0.0,0.0,neu
rt fessthai ftd chi pas scbd citayem fashion week httpstcotgjqibag,0.0,1.0,0.0,0.0,neu
kl dah gin ad yg bilang gak papa kreativitas scbd fashion week ajang normalisasi l mikir httpstcoqlodpzmzw,0.0,1.0,0.0,0.0,neu
tren scbd sudirman citayam bojong depok inspirasi remaja citayam fashion week kawasan dukuh jakarta pusat banjir unjung wilayah jabodetabek httpstcoqtdxmvppz,0.0,1.0,0.0,0.0,neu
jokowi angkat suara kait citayam fashion week kreativitas larang hmmm gimana yaa jokowi baca lengkap httpstcormbomgrbxh beritaterkini media news breakingnews jokowi scbd citayamfashionweek fashionweek kreativitas indonesia,0.0,1.0,0.0,0.0,neu
monchantik scbd fashion week ya,0.0,1.0,0.0,0.0,neu
seraimai citayam fashion week dukuh lengkap httpstcohpcizxgbns dukuhatas citayamfashionweek citayam scbd,0.0,1.0,0.0,0.0,neu
wakil gubernur dki jakarta ahmad riza patria sambang langsung citayam fashion week cfw langsung padat massa tren scbd kawasan dukuh jakarta pusat sabtu malam juli httpstcokyruvynim,0.0,1.0,0.0,0.0,neu
nodamembundle nih support citayem fashion week askskskskksk feeling gue dr udah gaenak pas scbd rame,0.0,0.756,0.244,0.4939,pos
jokowi blakblakan citayam fashion week khan kreatif larang httpstcovxspzung presidenjokowi citayamfashionweek dukuhatas scbd pemkotjakpus jakartapusat lensaindonesiacom,0.0,1.0,0.0,0.0,neu
jisundae gyuriousss depok aja kalo gitu scbd fashion week sidoarjo amp cah bocah depok,0.0,1.0,0.0,0.0,neu
mas tum agusyudhoyono fashion week ajak sbyudhoyono bareng mas gub aniesbaswedan scbd scbdfasionweek httpstcowgbkmvbnmi,0.0,1.0,0.0,0.0,neu
divhumas polri tolong aparat bubar citayam fashion week scbd duku duku detik jam ramai ganggu lintas panggil mesponsori event bebas ijin ramai ivan gunawan dll lipu host trans tv,0.0,1.0,0.0,0.0,neu
rara malam minggu scbd sudirman citayam fashion week coal getting mengunakan truck kapasitas nya httpstcouiusroo,0.0,1.0,0.0,0.0,neu
wali kota pariaman genius umar tinggal tren anak muda istri citayam fashion week kawasan sudirman central business district scbd citayamfashionweek httpstcobojuxzjux,0.0,1.0,0.0,0.0,neu
afrkml scbd liat fashion week wkwk,0.0,1.0,0.0,0.0,neu
jalan sudirman scbd citayem fashion week eh ditawarin mie ayam gratis sm pemuda keren yg bagi salut sukses usaha httpstcomfmzsykkg,0.0,0.941,0.059,0.0516,neu
trotoarian kuasa ibukota jalan macet karuan sudirman fashion week dukuh scbd padat gas tipistipis goters jeje kawankawan butuh bantu buru on httpstcopnewtb,0.0,1.0,0.0,0.0,neu
lippo village karawaci tangerang fashion week model kg biar nggak macet plaza semanggi scbd tangerang bycycle habishujanterbitlahpelangi jakarta indonesia httpstcodgzlnokv,0.0,1.0,0.0,0.0,neu
roughneck seru kampanye we are local heroes citayam fashion week kampanye bentuk apresiasi roughneck anakanak scbd httpstcophznqihplf,0.0,0.829,0.171,0.5106,pos
selesai sudirman scbd pindah dukuh hbs pindah ratu plaza senayan bulunganmelawai finish kemangdemikian kronologi socialmovement citayam fashion week,0.0,1.0,0.0,0.0,neu
citayem fashion week ride scbd sudirman south jakarta httpstcoyoltaouga,0.0,1.0,0.0,0.0,neu
rt el jusuf citayam fashion week scbd httpstcoybmyqynxo,0.0,1.0,0.0,0.0,neu
wakil gubernur dki ahmad riza patria abg scbd kerap gelar citayam fashion week zebra cross catwalk kumparannews httpstcopdgfkrrcch,0.0,1.0,0.0,0.0,neu
rt pikir rakyat arie untung komentar fenomena citayam fashion week tulang remaja scbd lunak httpstcoclrhfmdvcd,0.0,1.0,0.0,0.0,neu
alvnptr anak scbd fashion week yg viral,0.0,1.0,0.0,0.0,neu
artis elly sugigi dukung remaja ekspresi model pagelaran citayam fashion week kawasan sudirman citayam bojong gede depok scbd dukuh jakarta pusat httpstcorepcxqd,0.0,1.0,0.0,0.0,neu
httpstcocplynwbwbs citayam fashion week gera street fashion anakanak muda kawasan sudirman central business district scbd usung konsep harajuku ala jepang jokowi httpstcoaxglvb,0.0,1.0,0.0,0.0,neu
scbd citayem fashion week httpstcoxbulhvq,0.0,1.0,0.0,0.0,neu
nctzenbase maaf banget ya nder maaf kayak roy scbd citayem fashion week,0.0,1.0,0.0,0.0,neu
capebgt mama fashion week scbd stelan nya pake outfit cewe kue pink kuning,0.0,1.0,0.0,0.0,neu
tretanmuslim org citayam bikin rame scbd skarang ganti yg org scbd bikin fashion week citayem sono,0.0,1.0,0.0,0.0,neu
presiden joko widodo jokowi angkat bicara fenomena remajaremaja busana nyentrik kumpul stasiun mrt dukuh jakarta juluk remaja scbd sudirman citayam bojonggede depok httpstcoxfqhlzbifo httpstcojjehgxu,0.0,1.0,0.0,0.0,neu
foto citayam fashion week oiya gaess fenomena scbd amp cfw sy ladang dakwah asatidz amp teman muda hijrah dakwah on the street hijab gratis dsj lepas roadshow sulteng sy mampir deh cfwslebeeeww httpstcoddhzruqd,0.0,0.964,0.036,0.0516,neu
askrlfess huftt pdhl ak lbii suka citayem fashion week sieee scbd httpstcoqafbmv,0.0,1.0,0.0,0.0,neu
rt purnawarta httpstcosklzmwtew,0.0,1.0,0.0,0.0,neu
tiga citayem fashion week ada daerah scbd remaja yg nongkrong situ ga anak citayam siapa nama mantan bonge,0.0,1.0,0.0,0.0,neu
citayam fashion week scbd ya mbul wkwk httpstcogtjwukrh,0.0,1.0,0.0,0.0,neu
citayem fashion week citayemfashionweek citayem scbd fashion httpstcoaplylmpezl,0.0,1.0,0.0,0.0,neu
httpstcosklzmwtew,0.0,1.0,0.0,0.0,neu
scbd citayam fashion week httpstcovkfwxdg,0.0,1.0,0.0,0.0,neu
ashesattracts abis nonton scbd fashion week,0.0,1.0,0.0,0.0,neu
avril lavigne here complicated mv just reminds me of citayamcitayem fashion week in scbd lmao httpstcoyzsveavbva,0.0,0.794,0.206,0.5994,pos
okeh markimul mari kiya fenomena citayem fashion week ajang adu outfit anak muda yg nongkrong daerah scbd cetus jam wib,0.0,1.0,0.0,0.0,neu
fenomena citayem fashion week kak jeje kak bonge menginfluence anak muda daerah scbd berbondongbondong unjuk skill dunia fashion perintah dki jakarta dinas lingkung hidup dki httpstcoujptanjb,0.0,1.0,0.0,0.0,neu
dokumentasi citayam fashion week reporter asshireen fiqiakhmaadf citayamfashionweek sudirman scbd bnidukuhatas slebew citayemogahdiem citayam jeje bonge kurma roy httpstcoypngnyjgf httpstcoqoafnggjy,0.0,1.0,0.0,0.0,neu
arjuna kulon ragilsemar aniesbaswedan ridwankamil anisbaswedan nama citayam fashion week laksana jalan sudirman scbd jakarta,0.0,1.0,0.0,0.0,neu
imcmushroom si mencreeet piknik scbd fashion week citayam,0.0,1.0,0.0,0.0,neu
hollyhalfme scbd ya citayem fashion week,0.0,1.0,0.0,0.0,neu
rt hantiww min txtdarisukabumi liat dago geura udah kaya scbd fashion week kadi degem hungkul anu pake ootd,0.0,1.0,0.0,0.0,neu
rt dirku kreatifitas dukung kunci positif takmelanggarhukum citayamfashionweek scbd percayajokowi httpst,0.0,1.0,0.0,0.0,neu
scbdcitayem fashion week ubah anak jaksel fashion show udah ga asik anak citayem pindah pik ktanya wkwkwkwk,0.0,1.0,0.0,0.0,neu
atur presiden gubernur salah guna wewenang udah tau jalan jadi fashion dukung presiden gubernur presiden gubernur dukung salah rugi negara by raja yunan httpstcobjihtexgiz,0.0,1.0,0.0,0.0,neu
